Input.video1,Input.video2,Input.video3,Input.video4,Input.video5,Input.action1,Input.action2,Input.action3,Input.action4,Input.action5,Input.reason1,Input.reason2,Input.reason3,Input.reason4,Input.reason5,Answer.category1.labels,Answer.category2.labels,Answer.category3.labels,Answer.category4.labels,Answer.category5.labels,Answer.others1,Answer.others2,Answer.others3,Answer.others4,Answer.others5,Answer.confidence1.high.on,Answer.confidence2.high.on,Answer.confidence3.high.on,Answer.confidence4.high.on,Answer.confidence5.high.on,Answer.why1,Answer.why2,Answer.why3,Answer.why4,Answer.why5,Answer.comment1,Answer.comment2,Answer.comment3,Answer.comment4,Answer.comment5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/cVpUBbecUBQ+0:04:26+0:04:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/56HTgPfRAdQ+0:05:31+0:05:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/0Py6sFG_w68+0:02:02+0:02:26.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/20ma9BfFl5Y+0:04:05+0:04:34.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['feel good', 'grateful']","['be healthy', 'make meal']","['experience different culture', 'visit people']",['relax'],"['cleanse face', 'put on mask']",none,none,none,none,none,True,False,True,False,True,both,shown,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/cVpUBbecUBQ+0:04:26+0:04:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/56HTgPfRAdQ+0:05:31+0:05:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/0Py6sFG_w68+0:02:02+0:02:26.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/20ma9BfFl5Y+0:04:05+0:04:34.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['I cannot find any reason mentioned verbally or shown visually in the video'],['make meal'],['experience different culture'],['I cannot find any reason mentioned verbally or shown visually in the video'],['cleanse face'],none,none,none,none,none,False,True,True,True,True,mentioned,both,mentioned,mentioned,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/cVpUBbecUBQ+0:04:26+0:04:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/56HTgPfRAdQ+0:05:31+0:05:58.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/0Py6sFG_w68+0:02:02+0:02:26.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/20ma9BfFl5Y+0:04:05+0:04:34.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['I cannot find any reason mentioned verbally or shown visually in the video'],"['be healthy', 'make meal']","['experience different culture', 'visit people']",['I cannot find any reason mentioned verbally or shown visually in the video'],['cleanse face'],none,none,none,none,none,False,True,True,False,True,mentioned,both,mentioned,mentioned,both,Video one and video four had no valid answers but I had to pick a choice for each.,Video one and video four had no valid answers but I had to pick a choice for each.,Video one and video four had no valid answers but I had to pick a choice for each.,Video one and video four had no valid answers but I had to pick a choice for each.,Video one and video four had no valid answers but I had to pick a choice for each.
https://github.com/OanaIgnat/miniclips/blob/main/no_check/cVpUBbecUBQ+0:15:04+0:15:25.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/42C9EcYt3NQ+0:08:17+0:08:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Wd4aL8okbPA+0:00:03+0:00:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TW2BXc20DwY+0:03:31+0:04:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['I cannot find any reason mentioned verbally or shown visually in the video'],['vacation'],['get someplace'],['clean arms and chest'],none,none,none,none,none,True,False,False,False,True,mentioned,mentioned,mentioned,both,mentioned,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/cVpUBbecUBQ+0:15:04+0:15:25.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/42C9EcYt3NQ+0:08:17+0:08:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Wd4aL8okbPA+0:00:03+0:00:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TW2BXc20DwY+0:03:31+0:04:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['I cannot find any reason mentioned verbally or shown visually in the video'],"['experience different culture', 'visit people']",['get someplace'],['clean arms and chest'],none,none,none,none,none,True,False,True,False,True,mentioned,shown,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/cVpUBbecUBQ+0:15:04+0:15:25.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/42C9EcYt3NQ+0:08:17+0:08:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Wd4aL8okbPA+0:00:03+0:00:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TW2BXc20DwY+0:03:31+0:04:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['feel good', 'helped']","['be healthy', 'improve skills', 'make meal']","['experience different culture', 'visit people']","['get someplace', 'relax', 'use gas']","['clean arms and chest', 'cleanse face']",none,none,none,none,none,False,True,True,True,False,mentioned,mentioned,mentioned,mentioned,mentioned,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/ehfDTIYet_M+0:00:45+0:01:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/YyKVnHVWyOM+0:03:18+0:03:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/gsD1iEqkkRA+0:05:10+0:05:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TW2BXc20DwY+0:03:38+0:04:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'helped']",['make meal'],['experience different culture'],['I cannot find any reason mentioned verbally or shown visually in the video'],['remove mask'],none,none,none,none,none,True,False,False,False,True,mentioned,mentioned,mentioned,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/ehfDTIYet_M+0:00:45+0:01:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/YyKVnHVWyOM+0:03:18+0:03:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/gsD1iEqkkRA+0:05:10+0:05:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TW2BXc20DwY+0:03:38+0:04:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['grateful'],['I cannot find any reason mentioned verbally or shown visually in the video'],['experience different culture'],['get someplace'],['remove mask'],none,none,none,none,none,True,False,True,True,True,both,shown,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/ehfDTIYet_M+0:00:45+0:01:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/YyKVnHVWyOM+0:03:18+0:03:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/gsD1iEqkkRA+0:05:10+0:05:43.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TW2BXc20DwY+0:03:38+0:04:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'helped']","['improve skills', 'make meal']","['experience different culture', 'visit people']",['get someplace'],['remove mask'],none,none,none,none,none,True,True,True,True,True,shown,shown,both,shown,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/zuVl34fZqPs+0:12:54+0:13:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/YyKVnHVWyOM+0:03:22+0:04:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-r4ZBVPfjAU+0:06:02+0:06:44.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/oCWngAowr0I+0:03:21+0:03:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['helped'],['improve skills'],"['experience different culture', 'work']",['do chores'],['cleanse face'],none,none,none,none,none,True,True,True,True,True,both,both,both,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/zuVl34fZqPs+0:12:54+0:13:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/YyKVnHVWyOM+0:03:22+0:04:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/-r4ZBVPfjAU+0:06:02+0:06:44.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/oCWngAowr0I+0:03:21+0:03:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,thanking,cooking,travelling,driving,cleaning,"['grateful', 'feel good', 'appreciate', 'helped', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['appreciate', 'feel good']","['be healthy', 'make meal']","['experience different culture', 'visit people']",['relax'],"['cleanse face', 'put on mask']",none,none,none,none,none,False,True,False,True,True,both,both,mentioned,mentioned,mentioned,none,none,none,none,none
